Date,Campaign,Channel,Age_Group,Gender,Location,Customer_Type,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue
2026-04-20 05:19:27.353470,New Year Offer,Email,18-24,Other,Kolkata,Returning,57383,4041,1251,155,36551,197543.44
2026-04-20 07:04:18.531706,Clearance Sale,Google Ads,35-44,Male,Mumbai,Returning,34307,2171,748,175,46171,164556.27
2026-04-20 08:49:09.709941,Clearance Sale,Facebook,35-44,Female,Jaipur,Returning,14716,1006,94,21,42906,53179.95
2026-04-20 10:34:00.888177,New Year Offer,Email,45-54,Other,Delhi,Returning,110924,10746,2543,413,28608,1144081.29
2026-04-20 12:18:52.066413,Diwali Campaign,Google Ads,35-44,Other,Pune,New,52928,3869,852,121,10159,85404.03
2026-04-20 14:03:43.244648,New Year Offer,Google Ads,18-24,Other,Kolkata,New,23587,1596,289,81,41253,71867.03
2026-04-20 15:48:34.422884,Monsoon Offer,Email,18-24,Male,Delhi,Returning,11195,730,226,24,48129,25707.18
2026-04-20 17:33:25.601120,Winter Sale,Instagram,35-44,Other,Mumbai,New,135711,6227,1466,256,15075,453751.99
2026-04-20 19:18:16.779355,Monsoon Offer,Facebook,35-44,Male,Nagpur,New,125982,10774,1772,440,45945,1090289.24
2026-04-20 21:03:07.957591,Festival Campaign,Facebook,55+,Male,Delhi,New,30009,1328,265,29,42826,19680.53
2026-04-20 22:47:59.135827,Diwali Campaign,Instagram,25-34,Female,Chennai,Returning,116172,8483,1495,426,4462,891205.83
2026-04-21 00:32:50.314062,Diwali Campaign,Email,45-54,Other,Delhi,New,111123,4042,792,155,33176,135367.49
2026-04-21 02:17:41.492298,Product Launch,Facebook,18-24,Male,Hyderabad,Returning,23696,552,54,10,32787,29286.43
2026-04-21 04:02:32.670534,Summer Sale,Email,45-54,Other,Jaipur,Returning,138733,3007,331,57,12413,156575.21
2026-04-21 05:47:23.848769,Festival Campaign,Email,55+,Female,Kolkata,Returning,17564,1178,292,79,32811,227042.61
2026-04-21 07:32:15.027005,Clearance Sale,Google Ads,18-24,Female,Pune,New,13637,538,142,40,21050,30616.39
2026-04-21 09:17:06.205241,Diwali Campaign,Instagram,55+,Male,Mumbai,New,103695,3603,907,148,14628,254573.46
2026-04-21 11:01:57.383476,New Year Offer,Email,55+,Female,Kolkata,New,22568,1428,408,81,42064,73962.43
2026-04-21 12:46:48.561712,Festival Campaign,YouTube,35-44,Female,Bangalore,New,103539,1274,426,63,37424,126056.0
2026-04-21 14:31:39.739947,Product Launch,Instagram,45-54,Female,Kolkata,Returning,80847,2600,812,130,36899,140640.21
2026-04-21 16:16:30.918183,Clearance Sale,Facebook,45-54,Other,Chennai,Returning,51596,2097,404,34,34247,82503.63
2026-04-21 18:01:22.096419,Summer Sale,Google Ads,35-44,Other,Kolkata,Returning,48315,3563,494,124,3810,261640.81
2026-04-21 19:46:13.274654,Summer Sale,Facebook,45-54,Male,Bangalore,New,27191,1605,263,77,3055,148533.88
2026-04-21 21:31:04.452890,Product Launch,Facebook,35-44,Male,Delhi,New,127083,11061,2640,658,22907,1686498.67
2026-04-21 23:15:55.631126,Product Launch,Instagram,18-24,Female,Hyderabad,New,30908,1239,385,74,26943,129550.51
2026-04-22 01:00:46.809361,New Year Offer,Facebook,55+,Female,Delhi,Returning,142487,5226,1408,368,22046,432263.6
2026-04-22 02:45:37.987597,Diwali Campaign,Email,55+,Male,Delhi,Returning,50276,652,147,39,6279,80018.79
2026-04-22 04:30:29.165833,Summer Sale,Facebook,45-54,Female,Bangalore,New,57650,5514,1337,267,4533,772339.31
2026-04-22 06:15:20.344068,Clearance Sale,Google Ads,25-34,Male,Ahmedabad,Returning,74427,4103,913,261,39779,522756.48
2026-04-22 08:00:11.522304,Festival Campaign,Google Ads,55+,Other,Pune,Returning,94369,5211,1783,154,20046,319403.49
2026-04-22 09:45:02.700540,Clearance Sale,YouTube,35-44,Female,Bangalore,New,104957,9772,2934,241,23229,683687.29
2026-04-22 11:29:53.878775,Winter Sale,Google Ads,25-34,Female,Delhi,New,87316,3151,916,89,33250,159148.71
2026-04-22 13:14:45.057011,Winter Sale,Facebook,25-34,Female,Kolkata,Returning,49871,1989,436,40,41735,119635.75
2026-04-22 14:59:36.235247,Product Launch,Google Ads,55+,Other,Pune,New,22221,1534,260,45,27291,40461.98
2026-04-22 16:44:27.413482,New Year Offer,Instagram,55+,Other,Mumbai,Returning,31116,2509,213,61,15516,112398.58
2026-04-22 18:29:18.591718,Winter Sale,Google Ads,55+,Female,Nagpur,New,51474,3754,344,78,18624,80515.66
2026-04-22 20:14:09.769953,Summer Sale,Email,35-44,Male,Mumbai,Returning,50100,4057,357,80,42377,130665.27
2026-04-22 21:59:00.948189,Clearance Sale,Instagram,25-34,Other,Chennai,New,127982,7904,2724,448,42048,415042.78
2026-04-22 23:43:52.126425,Clearance Sale,YouTube,45-54,Female,Delhi,New,15416,1351,149,29,44199,30633.34
2026-04-23 01:28:43.304660,Product Launch,Email,35-44,Female,Kolkata,New,25251,1502,177,26,5004,26702.0
2026-04-23 03:13:34.482896,Diwali Campaign,Facebook,18-24,Other,Ahmedabad,Returning,64822,1986,418,81,47729,105306.35
2026-04-23 04:58:25.661132,Diwali Campaign,Facebook,55+,Male,Hyderabad,Returning,53655,3152,661,161,8434,134678.53
2026-04-23 06:43:16.839367,Festival Campaign,Facebook,25-34,Female,Hyderabad,New,143099,10612,3484,706,40014,1781488.94
2026-04-23 08:28:08.017603,Product Launch,Email,35-44,Male,Pune,Returning,99091,6819,680,117,39164,123047.61
2026-04-23 10:12:59.195839,Monsoon Offer,Email,18-24,Male,Ahmedabad,Returning,10315,328,111,29,43338,44701.25
2026-04-23 11:57:50.374074,Festival Campaign,Email,35-44,Other,Nagpur,New,108834,1490,206,29,44312,15664.14
2026-04-23 13:42:41.552310,Monsoon Offer,Instagram,35-44,Female,Mumbai,New,118898,3890,1330,247,7561,188264.35
2026-04-23 15:27:32.730546,Diwali Campaign,Instagram,45-54,Female,Nagpur,New,61011,6013,1359,401,36831,1099012.58
2026-04-23 17:12:23.908781,Product Launch,Facebook,45-54,Male,Jaipur,Returning,50640,1347,344,100,4395,259290.05
2026-04-23 18:57:15.087017,Monsoon Offer,Google Ads,35-44,Other,Mumbai,New,123802,6412,1059,86,3052,223798.33
2026-04-23 20:42:06.265253,Product Launch,Facebook,18-24,Other,Mumbai,Returning,101331,6834,1675,330,22535,504366.57
2026-04-23 22:26:57.443488,Product Launch,YouTube,25-34,Other,Mumbai,Returning,38798,3458,940,144,25054,122951.09
2026-04-24 00:11:48.621724,Diwali Campaign,Instagram,25-34,Male,Kolkata,Returning,118262,9274,767,110,38554,84670.99
2026-04-24 01:56:39.799959,Festival Campaign,Email,55+,Male,Bangalore,New,109371,10040,895,189,17675,380647.29
2026-04-24 03:41:30.978195,Festival Campaign,Instagram,55+,Female,Kolkata,New,41461,2669,924,164,36912,421559.23
2026-04-24 05:26:22.156431,Product Launch,Email,25-34,Other,Hyderabad,Returning,109031,9581,1950,470,5112,1292634.52
2026-04-24 07:11:13.334666,Winter Sale,YouTube,35-44,Male,Kolkata,Returning,92163,3110,1034,88,16751,107520.96
2026-04-24 08:56:04.512902,New Year Offer,YouTube,35-44,Other,Nagpur,New,73496,3582,992,281,36063,366021.17
2026-04-24 10:40:55.691138,Diwali Campaign,Instagram,45-54,Male,Kolkata,New,101897,8756,1582,324,30565,243710.09
2026-04-24 12:25:46.869373,New Year Offer,Email,45-54,Female,Bangalore,New,76247,2996,361,83,40510,202190.03
2026-04-24 14:10:38.047609,New Year Offer,YouTube,55+,Other,Pune,New,103262,9129,3141,669,35021,795591.98
2026-04-24 15:55:29.225845,Festival Campaign,Facebook,25-34,Male,Ahmedabad,New,91085,3887,924,274,42046,466436.69
2026-04-24 17:40:20.404080,Festival Campaign,Facebook,35-44,Other,Pune,New,137061,5853,772,229,5425,646293.71
2026-04-24 19:25:11.582316,Winter Sale,Email,25-34,Male,Jaipur,New,68852,2603,687,147,10219,349939.28
2026-04-24 21:10:02.760552,New Year Offer,Instagram,18-24,Male,Hyderabad,New,118293,7005,734,169,42779,106781.76
2026-04-24 22:54:53.938787,New Year Offer,YouTube,25-34,Male,Jaipur,New,12560,271,85,18,5627,9366.96
2026-04-25 00:39:45.117023,Product Launch,Instagram,18-24,Other,Jaipur,Returning,29944,398,41,6,40573,14811.12
2026-04-25 02:24:36.295259,Festival Campaign,Facebook,45-54,Male,Ahmedabad,New,77713,7053,1014,124,19365,233275.07
2026-04-25 04:09:27.473494,New Year Offer,YouTube,45-54,Female,Ahmedabad,New,30098,2817,294,49,17199,112740.97
2026-04-25 05:54:18.651730,Clearance Sale,Instagram,55+,Other,Bangalore,Returning,37475,631,68,15,27002,13380.57
2026-04-25 07:39:09.829965,Winter Sale,Google Ads,25-34,Female,Bangalore,New,126338,7513,1663,153,11701,410058.3
2026-04-25 09:24:01.008201,Monsoon Offer,Email,25-34,Female,Pune,New,12948,758,201,38,10935,92465.87
2026-04-25 11:08:52.186437,Clearance Sale,Email,18-24,Other,Bangalore,Returning,143592,6248,1829,310,20845,845400.16
2026-04-25 12:53:43.364672,Clearance Sale,Google Ads,45-54,Male,Bangalore,New,137294,8402,2248,440,9920,595205.69
2026-04-25 14:38:34.542908,Monsoon Offer,Facebook,18-24,Female,Chennai,Returning,72976,3738,665,179,17261,212878.07
2026-04-25 16:23:25.721144,Diwali Campaign,YouTube,45-54,Other,Delhi,Returning,24020,1298,299,27,21383,23741.87
2026-04-25 18:08:16.899379,Diwali Campaign,Email,18-24,Male,Pune,New,102816,8017,2649,656,37738,1853345.15
2026-04-25 19:53:08.077615,Winter Sale,Google Ads,45-54,Other,Ahmedabad,Returning,74566,4275,789,178,4551,167689.0
2026-04-25 21:37:59.255851,Clearance Sale,Google Ads,18-24,Other,Pune,Returning,119014,4656,689,86,23235,68653.21
2026-04-25 23:22:50.434086,New Year Offer,Facebook,45-54,Other,Ahmedabad,Returning,77792,4848,1067,257,19485,252295.75
2026-04-26 01:07:41.612322,Festival Campaign,Facebook,18-24,Male,Kolkata,Returning,115656,7826,1254,237,43851,575543.67
2026-04-26 02:52:32.790558,Winter Sale,Instagram,25-34,Female,Delhi,New,103248,7186,1082,201,20844,547488.44
2026-04-26 04:37:23.968793,Product Launch,Email,55+,Female,Chennai,Returning,88372,5801,1683,313,30422,791039.78
2026-04-26 06:22:15.147029,Monsoon Offer,Instagram,18-24,Other,Chennai,Returning,14358,1002,321,92,28309,175544.87
2026-04-26 08:07:06.325265,Clearance Sale,Google Ads,55+,Other,Nagpur,New,42039,1593,343,98,47052,292501.64
2026-04-26 09:51:57.503500,Winter Sale,YouTube,25-34,Male,Hyderabad,Returning,129985,6519,1894,532,30010,357575.91
2026-04-26 11:36:48.681736,Summer Sale,YouTube,25-34,Other,Ahmedabad,New,31245,2192,286,78,35859,208102.38
2026-04-26 13:21:39.859971,Summer Sale,Facebook,45-54,Other,Hyderabad,Returning,139024,10829,2467,217,4819,340534.77
2026-04-26 15:06:31.038207,Diwali Campaign,YouTube,55+,Other,Kolkata,New,27259,1337,336,56,20540,91717.13
2026-04-26 16:51:22.216443,Monsoon Offer,YouTube,35-44,Female,Chennai,Returning,71086,3048,647,179,7934,146598.71
2026-04-26 18:36:13.394678,Festival Campaign,YouTube,45-54,Other,Kolkata,New,86747,6456,720,177,11696,103294.09
2026-04-26 20:21:04.572914,New Year Offer,Google Ads,55+,Female,Jaipur,Returning,140196,4205,1169,210,33148,271229.87
2026-04-26 22:05:55.751150,Festival Campaign,YouTube,18-24,Male,Delhi,New,91164,989,303,75,7936,70285.04
2026-04-26 23:50:46.929385,Festival Campaign,YouTube,18-24,Male,Nagpur,New,93048,4876,1226,154,9868,263085.42
2026-04-27 01:35:38.107621,Festival Campaign,YouTube,25-34,Female,Kolkata,New,132262,3386,425,90,46155,78149.37
2026-04-27 03:20:29.285857,Monsoon Offer,Instagram,35-44,Female,Nagpur,New,75124,3308,331,65,12125,54913.26
2026-04-27 05:05:20.464092,Festival Campaign,Google Ads,18-24,Female,Delhi,New,45609,1651,266,54,30812,145392.16
2026-04-27 06:50:11.642328,Product Launch,Facebook,55+,Female,Pune,Returning,74403,5948,535,127,31985,356011.07
2026-04-27 08:35:02.820564,Monsoon Offer,Instagram,55+,Other,Kolkata,Returning,87538,3486,1068,308,22088,896446.48
2026-04-27 10:19:53.998799,Product Launch,Email,18-24,Female,Bangalore,New,148601,10054,2712,374,23702,823269.78
2026-04-27 12:04:45.177035,Monsoon Offer,Google Ads,55+,Female,Mumbai,New,58478,4131,959,236,21493,572899.74
2026-04-27 13:49:36.355271,Diwali Campaign,Google Ads,55+,Female,Chennai,Returning,72525,3704,1186,263,34327,681028.48
2026-04-27 15:34:27.533506,Winter Sale,Email,25-34,Other,Chennai,Returning,79248,1370,150,34,32295,73008.38
2026-04-27 17:19:18.711742,Summer Sale,Email,35-44,Other,Chennai,New,139210,10166,2774,483,29999,640268.55
2026-04-27 19:04:09.889977,Festival Campaign,Email,25-34,Other,Pune,Returning,49826,835,99,28,46606,24947.09
2026-04-27 20:49:01.068213,Diwali Campaign,Facebook,35-44,Male,Mumbai,New,29328,555,53,9,48460,9838.65
2026-04-27 22:33:52.246449,Winter Sale,YouTube,55+,Other,Delhi,New,93247,2577,298,31,10072,80632.09
2026-04-28 00:18:43.424684,Summer Sale,Google Ads,35-44,Female,Pune,New,15906,560,188,43,27002,96330.45
2026-04-28 02:03:34.602920,Clearance Sale,YouTube,55+,Other,Chennai,Returning,39107,3370,670,72,19773,118043.24
2026-04-28 03:48:25.781156,New Year Offer,YouTube,55+,Other,Chennai,New,61412,4344,404,60,44725,34410.76
2026-04-28 05:33:16.959391,Product Launch,Email,25-34,Female,Hyderabad,Returning,93349,4186,994,129,11539,150350.91
2026-04-28 07:18:08.137627,Clearance Sale,Facebook,25-34,Other,Nagpur,Returning,56213,5513,738,146,47533,339047.58
2026-04-28 09:02:59.315863,Monsoon Offer,Instagram,45-54,Male,Nagpur,Returning,123632,3946,322,50,12537,89048.4
2026-04-28 10:47:50.494098,Summer Sale,Facebook,18-24,Other,Hyderabad,Returning,94388,6124,1743,200,35287,317766.25
2026-04-28 12:32:41.672334,Clearance Sale,YouTube,45-54,Male,Jaipur,New,122958,10605,1291,327,14197,419932.91
2026-04-28 14:17:32.850570,New Year Offer,Facebook,45-54,Male,Hyderabad,New,40907,3361,1124,205,30140,413552.56
2026-04-28 16:02:24.028805,Diwali Campaign,Email,35-44,Male,Nagpur,Returning,105707,1916,459,82,18754,239109.0
2026-04-28 17:47:15.207041,Summer Sale,Instagram,55+,Female,Chennai,New,139185,10126,1047,287,11521,790056.21
2026-04-28 19:32:06.385277,Clearance Sale,Email,55+,Other,Bangalore,Returning,63551,2110,292,57,47494,32845.96
2026-04-28 21:16:57.563512,Product Launch,Instagram,55+,Male,Nagpur,New,145038,6093,1492,352,39561,599239.36
2026-04-28 23:01:48.741748,Product Launch,YouTube,18-24,Male,Mumbai,New,117412,6341,1086,165,41832,218406.09
2026-04-29 00:46:39.919983,Winter Sale,Instagram,35-44,Other,Bangalore,New,44018,3572,798,162,17427,287794.89
2026-04-29 02:31:31.098219,Clearance Sale,Instagram,35-44,Female,Pune,New,69542,1735,513,123,37013,247910.71
2026-04-29 04:16:22.276455,Festival Campaign,Instagram,55+,Female,Nagpur,New,73534,1453,427,62,38005,62004.35
2026-04-29 06:01:13.454690,Clearance Sale,Facebook,45-54,Male,Delhi,New,46555,1108,297,68,27780,166866.57
2026-04-29 07:46:04.632926,Diwali Campaign,Facebook,18-24,Female,Kolkata,Returning,106915,3168,1011,207,15376,349347.72
2026-04-29 09:30:55.811162,Summer Sale,YouTube,45-54,Other,Kolkata,New,20470,314,42,7,27299,20860.11
2026-04-29 11:15:46.989397,Summer Sale,Instagram,25-34,Female,Mumbai,New,48426,4521,578,136,30578,76543.31
2026-04-29 13:00:38.167633,Diwali Campaign,Google Ads,35-44,Other,Ahmedabad,New,62924,2436,720,107,19746,104249.88
2026-04-29 14:45:29.345869,Clearance Sale,YouTube,35-44,Male,Kolkata,Returning,115267,2988,497,117,47402,260216.72
2026-04-29 16:30:20.524104,Diwali Campaign,Instagram,45-54,Other,Mumbai,New,68954,4647,1014,204,19715,456541.67
2026-04-29 18:15:11.702340,New Year Offer,Instagram,18-24,Male,Ahmedabad,New,134507,10872,3053,409,30544,799787.46
2026-04-29 20:00:02.880576,Monsoon Offer,Facebook,35-44,Other,Pune,New,24735,1924,359,81,48763,237321.91
2026-04-29 21:44:54.058811,Diwali Campaign,YouTube,45-54,Other,Ahmedabad,Returning,57011,4257,490,134,43361,206130.53
2026-04-29 23:29:45.237047,Product Launch,Instagram,18-24,Female,Delhi,New,120721,1756,462,68,9987,104896.26
2026-04-30 01:14:36.415283,Diwali Campaign,Instagram,45-54,Other,Nagpur,Returning,135373,10883,3271,846,49534,2348657.51
2026-04-30 02:59:27.593518,Summer Sale,YouTube,18-24,Male,Kolkata,Returning,46671,2574,214,32,36189,59075.34
2026-04-30 04:44:18.771754,Product Launch,Google Ads,55+,Other,Chennai,New,132908,9093,2108,549,11954,759991.22
2026-04-30 06:29:09.949989,Summer Sale,YouTube,18-24,Male,Hyderabad,New,111974,10758,2224,202,24674,464063.68
2026-04-30 08:14:01.128225,Winter Sale,YouTube,25-34,Male,Nagpur,Returning,96814,8031,1205,98,36016,200819.3
2026-04-30 09:58:52.306461,Festival Campaign,Google Ads,55+,Other,Pune,Returning,138338,11659,1439,150,42092,189903.77
2026-04-30 11:43:43.484696,Summer Sale,YouTube,45-54,Female,Pune,New,70854,1865,243,66,14738,82158.25
2026-04-30 13:28:34.662932,Product Launch,Instagram,55+,Other,Mumbai,New,61488,3251,896,176,3482,262069.63
2026-04-30 15:13:25.841168,Winter Sale,YouTube,55+,Other,Jaipur,Returning,46091,4398,988,208,34508,141242.43
2026-04-30 16:58:17.019403,Summer Sale,Google Ads,45-54,Female,Ahmedabad,Returning,148192,9253,3191,846,47435,2416634.75
2026-04-30 18:43:08.197639,New Year Offer,Email,45-54,Male,Ahmedabad,Returning,17859,343,49,4,47818,3830.2
2026-04-30 20:27:59.375875,Diwali Campaign,YouTube,25-34,Other,Mumbai,Returning,147858,11217,3795,626,14424,616335.03
2026-04-30 22:12:50.554110,Festival Campaign,Facebook,45-54,Female,Hyderabad,New,108997,1511,331,73,23798,154584.51
2026-04-30 23:57:41.732346,Summer Sale,Instagram,35-44,Female,Chennai,Returning,31185,2395,286,48,48586,110909.65
2026-05-01 01:42:32.910582,Winter Sale,Instagram,35-44,Male,Pune,New,106726,9517,1142,99,31667,231866.78
2026-05-01 03:27:24.088817,New Year Offer,Facebook,25-34,Female,Nagpur,Returning,79245,3825,934,208,31403,299039.01
2026-05-01 05:12:15.267053,Clearance Sale,Facebook,18-24,Male,Hyderabad,Returning,125718,5937,1807,300,45907,804996.71
2026-05-01 06:57:06.445289,Winter Sale,YouTube,18-24,Other,Chennai,New,73906,2762,778,65,42474,120899.85
2026-05-01 08:41:57.623524,Diwali Campaign,Facebook,35-44,Female,Jaipur,New,96395,8571,2202,258,12559,411888.97
2026-05-01 10:26:48.801760,Winter Sale,Email,45-54,Other,Nagpur,New,79745,4728,597,76,11314,191973.43
2026-05-01 12:11:39.979995,New Year Offer,Google Ads,25-34,Female,Mumbai,New,98915,6145,671,129,20133,143048.5
2026-05-01 13:56:31.158231,Winter Sale,Facebook,18-24,Female,Nagpur,Returning,101087,7030,562,68,48374,180231.53
2026-05-01 15:41:22.336467,New Year Offer,Facebook,18-24,Other,Delhi,New,94436,3496,375,59,37365,108977.34
2026-05-01 17:26:13.514702,Summer Sale,Email,55+,Female,Jaipur,New,87916,4303,1234,302,35221,830543.91
2026-05-01 19:11:04.692938,Monsoon Offer,Instagram,35-44,Other,Mumbai,New,19707,1512,486,125,35156,125503.92
2026-05-01 20:55:55.871174,New Year Offer,Instagram,45-54,Other,Mumbai,Returning,60277,5948,861,219,28161,621994.53
2026-05-01 22:40:47.049409,New Year Offer,YouTube,25-34,Male,Mumbai,Returning,100604,1316,387,90,42156,199772.27
2026-05-02 00:25:38.227645,Festival Campaign,Email,18-24,Other,Kolkata,New,91431,1265,169,33,11735,67512.1
2026-05-02 02:10:29.405881,New Year Offer,Google Ads,55+,Male,Hyderabad,Returning,64756,3142,462,92,8576,143075.53
2026-05-02 03:55:20.584116,New Year Offer,Google Ads,35-44,Other,Chennai,Returning,90748,6294,884,256,11206,740041.6
2026-05-02 05:40:11.762352,Clearance Sale,Email,35-44,Female,Ahmedabad,New,89859,4023,378,103,29042,165809.3
2026-05-02 07:25:02.940588,Monsoon Offer,Google Ads,25-34,Other,Pune,Returning,108470,10843,1435,319,27337,557088.0
2026-05-02 09:09:54.118823,Summer Sale,Instagram,18-24,Female,Pune,New,71579,1974,357,65,37246,159493.44
2026-05-02 10:54:45.297059,Diwali Campaign,Google Ads,25-34,Male,Delhi,New,128877,1380,261,62,12574,75150.58
2026-05-02 12:39:36.475295,Festival Campaign,Google Ads,25-34,Female,Delhi,New,82884,2247,367,34,46018,41777.1
2026-05-02 14:24:27.653530,Clearance Sale,Email,55+,Other,Delhi,Returning,78879,7084,1551,446,38042,1087456.92
2026-05-02 16:09:18.831766,Product Launch,Email,35-44,Female,Bangalore,New,126506,2917,531,106,37929,87073.64
2026-05-02 17:54:10.010002,Monsoon Offer,Google Ads,45-54,Male,Delhi,Returning,52115,2767,946,180,22992,460334.03
2026-05-02 19:39:01.188237,Summer Sale,Facebook,35-44,Female,Pune,Returning,72023,3438,1024,147,7043,303251.82
2026-05-02 21:23:52.366473,Summer Sale,Email,35-44,Female,Jaipur,Returning,97943,6847,2268,183,43022,338130.82
2026-05-02 23:08:43.544708,Product Launch,YouTube,55+,Other,Chennai,Returning,52495,782,180,16,32264,17164.38
2026-05-03 00:53:34.722944,Diwali Campaign,YouTube,45-54,Other,Delhi,New,119229,8261,2173,299,49329,737310.21
2026-05-03 02:38:25.901180,New Year Offer,Instagram,18-24,Female,Jaipur,New,142139,5959,744,148,22876,371832.64
2026-05-03 04:23:17.079415,Clearance Sale,Google Ads,45-54,Male,Bangalore,Returning,27265,2545,720,70,33929,119514.83
2026-05-03 06:08:08.257651,Winter Sale,Facebook,18-24,Female,Bangalore,New,82445,7123,1023,300,30574,441876.73
2026-05-03 07:52:59.435887,Festival Campaign,Instagram,45-54,Male,Ahmedabad,Returning,89772,4125,492,83,14784,92578.58
