Date,Campaign,Channel,Age_Group,Gender,Location,Customer_Type,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,CTR,Lead_Rate,Conversion_Rate,CPC,CPA,ROAS,ROI,Month,Month_Number
2026-03-07 00:33:42.164432,Product Launch,Instagram,55+,Male,Mumbai,Returning,96596,3473,661,84,49487,88640.2,3.6,19.03,2.42,14.25,589.13,1.79,79.12,March,3
2026-03-07 02:18:33.342668,Festival Campaign,Instagram,25-34,Other,Mumbai,Returning,56917,5607,1729,174,43079,139879.46,9.85,30.84,3.1,7.68,247.58,3.25,224.7,March,3
2026-03-07 04:03:24.520904,Festival Campaign,YouTube,45-54,Male,Pune,New,135154,8565,1921,263,26327,750296.95,6.34,22.43,3.07,3.07,100.1,28.5,2749.91,March,3
2026-03-07 05:48:15.699139,Clearance Sale,YouTube,55+,Male,Jaipur,Returning,30930,1120,109,24,29834,61826.21,3.62,9.73,2.14,26.64,1243.08,2.07,107.23,March,3
2026-03-07 07:33:06.877375,Festival Campaign,Instagram,18-24,Male,Hyderabad,New,89029,4306,646,62,22097,149554.91,4.84,15.0,1.44,5.13,356.4,6.77,576.81,March,3
2026-03-07 09:17:58.055611,Diwali Campaign,Google Ads,25-34,Male,Jaipur,Returning,23638,786,160,26,28826,19808.47,3.33,20.36,3.31,36.67,1108.69,0.69,-31.28,March,3
2026-03-07 11:02:49.233846,New Year Offer,YouTube,45-54,Male,Hyderabad,New,15724,202,21,4,9118,10075.29,1.28,10.4,1.98,45.14,2279.5,1.1,10.5,March,3
2026-03-07 12:47:40.412082,Product Launch,Google Ads,18-24,Male,Kolkata,Returning,75738,6497,1521,443,41481,895993.55,8.58,23.41,6.82,6.38,93.64,21.6,2060.01,March,3
2026-03-07 14:32:31.590318,Festival Campaign,Instagram,25-34,Male,Chennai,New,108705,3948,444,117,31536,272583.27,3.63,11.25,2.96,7.99,269.54,8.64,764.36,March,3
2026-03-07 16:17:22.768553,Clearance Sale,YouTube,35-44,Other,Pune,Returning,143099,12228,1640,461,17707,1357726.0,8.55,13.41,3.77,1.45,38.41,76.68,7567.74,March,3
2026-03-07 18:02:13.946789,Diwali Campaign,Facebook,18-24,Other,Delhi,New,103962,5517,1773,461,28567,454593.46,5.31,32.14,8.36,5.18,61.97,15.91,1491.32,March,3
2026-03-07 19:47:05.125025,New Year Offer,Instagram,55+,Male,Hyderabad,New,73109,1934,676,141,27975,248294.64,2.65,34.95,7.29,14.46,198.4,8.88,787.56,March,3
2026-03-07 21:31:56.303260,Winter Sale,Email,45-54,Other,Bangalore,Returning,51849,4260,973,262,15596,624445.52,8.22,22.84,6.15,3.66,59.53,40.04,3903.88,March,3
2026-03-07 23:16:47.481496,Winter Sale,Google Ads,25-34,Male,Chennai,New,10178,447,110,22,39867,34851.1,4.39,24.61,4.92,89.19,1812.14,0.87,-12.58,March,3
2026-03-08 01:01:38.659731,New Year Offer,Instagram,18-24,Other,Ahmedabad,New,15817,1165,344,54,29143,34378.17,7.37,29.53,4.64,25.02,539.69,1.18,17.96,March,3
2026-03-08 02:46:29.837967,Diwali Campaign,Instagram,35-44,Female,Ahmedabad,Returning,82721,7060,1891,306,6817,238250.76,8.53,26.78,4.33,0.97,22.28,34.95,3394.95,March,3
2026-03-08 04:31:21.016203,Clearance Sale,YouTube,45-54,Male,Delhi,Returning,135762,13123,1696,346,29849,693809.56,9.67,12.92,2.64,2.27,86.27,23.24,2224.4,March,3
2026-03-08 06:16:12.194438,New Year Offer,YouTube,45-54,Female,Bangalore,New,13984,247,47,12,9482,14550.12,1.77,19.03,4.86,38.39,790.17,1.53,53.45,March,3
2026-03-08 08:01:03.372674,Product Launch,YouTube,18-24,Male,Mumbai,New,74096,796,178,19,12317,16047.43,1.07,22.36,2.39,15.47,648.26,1.3,30.29,March,3
2026-03-08 09:45:54.550910,Product Launch,Email,35-44,Male,Pune,New,96941,5754,1019,90,25284,121475.7,5.94,17.71,1.56,4.39,280.93,4.8,380.44,March,3
2026-03-08 11:30:45.729145,Winter Sale,YouTube,25-34,Female,Jaipur,New,97432,3291,419,106,39091,106259.95,3.38,12.73,3.22,11.88,368.78,2.72,171.83,March,3
2026-03-08 13:15:36.907381,Festival Campaign,Instagram,18-24,Female,Nagpur,Returning,119914,6261,1745,388,43414,217221.28,5.22,27.87,6.2,6.93,111.89,5.0,400.35,March,3
2026-03-08 15:00:28.085617,Clearance Sale,YouTube,25-34,Female,Nagpur,New,64680,1069,142,37,14691,32542.79,1.65,13.28,3.46,13.74,397.05,2.22,121.52,March,3
2026-03-08 16:45:19.263852,Winter Sale,Facebook,45-54,Male,Pune,New,120326,6635,997,293,4565,793354.61,5.51,15.03,4.42,0.69,15.58,173.79,17279.07,March,3
2026-03-08 18:30:10.442088,Festival Campaign,YouTube,25-34,Female,Chennai,Returning,139094,2953,464,62,44878,32865.78,2.12,15.71,2.1,15.2,723.84,0.73,-26.77,March,3
2026-03-08 20:15:01.620324,Festival Campaign,Email,35-44,Female,Kolkata,Returning,17988,1537,190,23,24003,55996.39,8.54,12.36,1.5,15.62,1043.61,2.33,133.29,March,3
2026-03-08 21:59:52.798559,Monsoon Offer,Facebook,55+,Other,Chennai,New,42070,3296,1019,157,18850,374233.48,7.83,30.92,4.76,5.72,120.06,19.85,1885.32,March,3
2026-03-08 23:44:43.976795,Product Launch,Instagram,35-44,Other,Ahmedabad,Returning,107491,1791,438,119,43135,227360.71,1.67,24.46,6.64,24.08,362.48,5.27,427.09,March,3
2026-03-09 01:29:35.155031,Diwali Campaign,Instagram,25-34,Female,Jaipur,Returning,88132,7515,2294,190,7119,194012.69,8.53,30.53,2.53,0.95,37.47,27.25,2625.28,March,3
2026-03-09 03:14:26.333266,Summer Sale,Google Ads,18-24,Female,Ahmedabad,Returning,33659,1320,281,23,21038,61988.41,3.92,21.29,1.74,15.94,914.7,2.95,194.65,March,3
2026-03-09 04:59:17.511502,Diwali Campaign,Facebook,45-54,Female,Hyderabad,New,85952,3589,790,100,45573,168768.89,4.18,22.01,2.79,12.7,455.73,3.7,270.33,March,3
2026-03-09 06:44:08.689737,Summer Sale,Google Ads,55+,Female,Ahmedabad,New,63778,1669,411,66,3241,61579.03,2.62,24.63,3.95,1.94,49.11,19.0,1800.0,March,3
2026-03-09 08:28:59.867973,New Year Offer,Facebook,18-24,Other,Nagpur,New,108113,9208,1658,242,7332,380558.67,8.52,18.01,2.63,0.8,30.3,51.9,5090.38,March,3
2026-03-09 10:13:51.046209,Product Launch,Facebook,18-24,Male,Nagpur,Returning,32736,1519,325,84,38837,82932.62,4.64,21.4,5.53,25.57,462.35,2.14,113.54,March,3
2026-03-09 11:58:42.224444,Festival Campaign,Email,35-44,Female,Jaipur,New,67781,975,221,51,44253,73441.0,1.44,22.67,5.23,45.39,867.71,1.66,65.96,March,3
2026-03-09 13:43:33.402680,Clearance Sale,Google Ads,25-34,Female,Ahmedabad,New,114192,11072,3736,987,16398,1719077.07,9.7,33.74,8.91,1.48,16.61,104.83,10383.46,March,3
2026-03-09 15:28:24.580916,Summer Sale,Email,35-44,Other,Pune,New,45126,1490,474,77,40073,107780.92,3.3,31.81,5.17,26.89,520.43,2.69,168.96,March,3
2026-03-09 17:13:15.759151,Diwali Campaign,Facebook,25-34,Female,Pune,Returning,136734,12887,1480,312,28363,668494.53,9.42,11.48,2.42,2.2,90.91,23.57,2256.92,March,3
2026-03-09 18:58:06.937387,Festival Campaign,Instagram,35-44,Female,Delhi,New,39652,1471,134,25,21660,70994.86,3.71,9.11,1.7,14.72,866.4,3.28,227.77,March,3
2026-03-09 20:42:58.115623,Summer Sale,Facebook,18-24,Other,Kolkata,New,15390,1305,344,63,48465,86333.52,8.48,26.36,4.83,37.14,769.29,1.78,78.14,March,3
2026-03-09 22:27:49.293858,Summer Sale,Email,45-54,Female,Jaipur,New,96136,6708,625,89,47274,123652.04,6.98,9.32,1.33,7.05,531.17,2.62,161.56,March,3
2026-03-10 00:12:40.472094,Monsoon Offer,Google Ads,25-34,Female,Ahmedabad,New,75942,6646,639,150,15745,351863.43,8.75,9.61,2.26,2.37,104.97,22.35,2134.76,March,3
2026-03-10 01:57:31.650330,Summer Sale,Google Ads,55+,Other,Jaipur,Returning,63492,6212,764,149,38369,272145.12,9.78,12.3,2.4,6.18,257.51,7.09,609.28,March,3
2026-03-10 03:42:22.828565,Clearance Sale,Email,55+,Male,Chennai,New,108300,9577,1675,162,13023,254679.97,8.84,17.49,1.69,1.36,80.39,19.56,1855.62,March,3
2026-03-10 05:27:14.006801,Product Launch,Google Ads,18-24,Female,Mumbai,New,108531,5028,992,79,17216,200227.12,4.63,19.73,1.57,3.42,217.92,11.63,1063.03,March,3
2026-03-10 07:12:05.185037,Clearance Sale,YouTube,35-44,Female,Bangalore,Returning,121473,10119,2228,188,27961,512786.95,8.33,22.02,1.86,2.76,148.73,18.34,1733.94,March,3
2026-03-10 08:56:56.363272,Winter Sale,Instagram,35-44,Male,Chennai,Returning,94104,6968,2424,234,33107,462493.16,7.4,34.79,3.36,4.75,141.48,13.97,1296.96,March,3
2026-03-10 10:41:47.541508,Festival Campaign,Instagram,18-24,Other,Chennai,Returning,85969,1336,245,39,37179,37547.57,1.55,18.34,2.92,27.83,953.31,1.01,0.99,March,3
2026-03-10 12:26:38.719743,Product Launch,Instagram,55+,Male,Ahmedabad,Returning,137633,12893,1876,276,23581,459737.26,9.37,14.55,2.14,1.83,85.44,19.5,1849.61,March,3
2026-03-10 14:11:29.897979,Monsoon Offer,Google Ads,55+,Female,Mumbai,Returning,132439,6878,1618,185,19773,325771.43,5.19,23.52,2.69,2.87,106.88,16.48,1547.56,March,3
2026-03-10 15:56:21.076215,Product Launch,Google Ads,35-44,Male,Pune,New,58481,1292,178,34,12417,53737.63,2.21,13.78,2.63,9.61,365.21,4.33,332.77,March,3
2026-03-10 17:41:12.254450,Product Launch,Facebook,25-34,Other,Pune,Returning,38612,1864,622,182,23022,210406.5,4.83,33.37,9.76,12.35,126.49,9.14,813.94,March,3
2026-03-10 19:26:03.432686,Diwali Campaign,Facebook,45-54,Female,Chennai,Returning,97743,6283,942,108,6792,181526.89,6.43,14.99,1.72,1.08,62.89,26.73,2572.66,March,3
2026-03-10 21:10:54.610922,Product Launch,Instagram,25-34,Other,Kolkata,Returning,27564,1696,588,79,20224,127692.87,6.15,34.67,4.66,11.92,256.0,6.31,531.39,March,3
2026-03-10 22:55:45.789157,Monsoon Offer,YouTube,55+,Other,Pune,New,58603,3617,698,126,45337,128990.46,6.17,19.3,3.48,12.53,359.82,2.85,184.51,March,3
2026-03-11 00:40:36.967393,Clearance Sale,Facebook,25-34,Male,Hyderabad,New,110403,3646,1091,241,33451,664816.97,3.3,29.92,6.61,9.17,138.8,19.87,1887.44,March,3
2026-03-11 02:25:28.145629,Product Launch,Facebook,45-54,Male,Chennai,New,141585,9478,2417,512,3234,1389236.42,6.69,25.5,5.4,0.34,6.32,429.57,42857.22,March,3
2026-03-11 04:10:19.323864,New Year Offer,Google Ads,25-34,Other,Bangalore,Returning,21324,1954,648,126,18317,302279.17,9.16,33.16,6.45,9.37,145.37,16.5,1550.27,March,3
2026-03-11 05:55:10.502100,Festival Campaign,YouTube,25-34,Other,Mumbai,New,25491,1146,285,69,25463,103663.28,4.5,24.87,6.02,22.22,369.03,4.07,307.11,March,3
2026-03-11 07:40:01.680336,Product Launch,Instagram,25-34,Female,Delhi,Returning,89229,5956,1411,375,6138,534695.54,6.67,23.69,6.3,1.03,16.37,87.11,8611.23,March,3
2026-03-11 09:24:52.858571,Festival Campaign,Facebook,25-34,Other,Nagpur,Returning,44600,1425,365,109,20192,249736.82,3.2,25.61,7.65,14.17,185.25,12.37,1136.81,March,3
2026-03-11 11:09:44.036807,New Year Offer,YouTube,18-24,Other,Jaipur,New,74179,1064,311,56,8159,113136.69,1.43,29.23,5.26,7.67,145.7,13.87,1286.65,March,3
2026-03-11 12:54:35.215043,New Year Offer,YouTube,55+,Male,Chennai,New,140047,8783,2834,847,31662,1695266.95,6.27,32.27,9.64,3.6,37.38,53.54,5254.26,March,3
2026-03-11 14:39:26.393278,Festival Campaign,Instagram,45-54,Other,Pune,New,21358,304,46,11,41452,8913.07,1.42,15.13,3.62,136.36,3768.36,0.22,-78.5,March,3
2026-03-11 16:24:17.571514,Summer Sale,YouTube,55+,Other,Jaipur,Returning,81343,6110,820,184,45020,376410.54,7.51,13.42,3.01,7.37,244.67,8.36,736.1,March,3
2026-03-11 18:09:08.749749,Winter Sale,YouTube,18-24,Male,Bangalore,New,36503,2567,229,50,3066,137732.88,7.03,8.92,1.95,1.19,61.32,44.92,4392.27,March,3
2026-03-11 19:53:59.927985,Diwali Campaign,YouTube,18-24,Female,Ahmedabad,New,62268,2692,484,135,9546,96463.06,4.32,17.98,5.01,3.55,70.71,10.11,910.51,March,3
2026-03-11 21:38:51.106221,Summer Sale,Facebook,18-24,Male,Nagpur,New,57905,2722,839,242,16985,326198.64,4.7,30.82,8.89,6.24,70.19,19.21,1820.51,March,3
2026-03-11 23:23:42.284456,Summer Sale,Instagram,18-24,Male,Kolkata,New,72668,6728,665,79,11187,140030.32,9.26,9.88,1.17,1.66,141.61,12.52,1151.72,March,3
2026-03-12 01:08:33.462692,Clearance Sale,YouTube,25-34,Other,Delhi,New,98104,1097,247,46,25337,101891.09,1.12,22.52,4.19,23.1,550.8,4.02,302.14,March,3
2026-03-12 02:53:24.640928,Diwali Campaign,YouTube,55+,Other,Ahmedabad,Returning,38106,2312,618,177,15169,128163.46,6.07,26.73,7.66,6.56,85.7,8.45,744.9,March,3
2026-03-12 04:38:15.819163,Diwali Campaign,Facebook,35-44,Female,Bangalore,Returning,68438,6371,1949,319,49131,855562.94,9.31,30.59,5.01,7.71,154.02,17.41,1641.39,March,3
2026-03-12 06:23:06.997399,Summer Sale,Instagram,45-54,Other,Pune,New,58397,5387,1279,167,13665,100427.8,9.22,23.74,3.1,2.54,81.83,7.35,634.93,March,3
2026-03-12 08:07:58.175635,Product Launch,Google Ads,18-24,Female,Hyderabad,Returning,61275,3836,499,51,7304,134855.43,6.26,13.01,1.33,1.9,143.22,18.46,1746.32,March,3
2026-03-12 09:52:49.353870,Clearance Sale,Facebook,55+,Female,Mumbai,Returning,64034,2837,965,203,37778,115533.27,4.43,34.01,7.16,13.32,186.1,3.06,205.82,March,3
2026-03-12 11:37:40.532106,Clearance Sale,Instagram,18-24,Female,Ahmedabad,Returning,89372,1689,178,41,19000,36236.14,1.89,10.54,2.43,11.25,463.41,1.91,90.72,March,3
2026-03-12 13:22:31.710342,New Year Offer,YouTube,18-24,Female,Ahmedabad,New,89722,2300,661,81,37656,202565.57,2.56,28.74,3.52,16.37,464.89,5.38,437.94,March,3
2026-03-12 15:07:22.888577,Monsoon Offer,Instagram,18-24,Other,Delhi,Returning,44432,3162,326,74,34765,196130.42,7.12,10.31,2.34,10.99,469.8,5.64,464.16,March,3
2026-03-12 16:52:14.066813,Diwali Campaign,Instagram,18-24,Male,Mumbai,New,57188,657,78,21,19752,62068.96,1.15,11.87,3.2,30.06,940.57,3.14,214.24,March,3
2026-03-12 18:37:05.245049,Summer Sale,Instagram,18-24,Male,Bangalore,Returning,138161,12367,3988,532,4762,419900.72,8.95,32.25,4.3,0.39,8.95,88.18,8717.74,March,3
2026-03-12 20:21:56.423284,New Year Offer,Google Ads,45-54,Other,Jaipur,New,41116,2586,732,78,20377,141657.97,6.29,28.31,3.02,7.88,261.24,6.95,595.19,March,3
2026-03-12 22:06:47.601520,Festival Campaign,Instagram,55+,Other,Jaipur,Returning,68738,966,172,45,20571,31180.03,1.41,17.81,4.66,21.3,457.13,1.52,51.57,March,3
2026-03-12 23:51:38.779755,Winter Sale,Google Ads,18-24,Female,Mumbai,Returning,30456,961,242,68,3002,60589.3,3.16,25.18,7.08,3.12,44.15,20.18,1918.3,March,3
2026-03-13 01:36:29.957991,Monsoon Offer,YouTube,18-24,Other,Kolkata,New,144706,9185,1868,237,30765,221887.61,6.35,20.34,2.58,3.35,129.81,7.21,621.23,March,3
2026-03-13 03:21:21.136227,Monsoon Offer,Google Ads,18-24,Male,Chennai,New,59366,783,76,18,3763,11852.47,1.32,9.71,2.3,4.81,209.06,3.15,214.97,March,3
2026-03-13 05:06:12.314462,Monsoon Offer,YouTube,18-24,Other,Kolkata,Returning,136934,10981,3016,633,27841,1729640.54,8.02,27.47,5.76,2.54,43.98,62.13,6112.57,March,3
2026-03-13 06:51:03.492698,Clearance Sale,YouTube,25-34,Other,Kolkata,New,30856,2863,819,108,38250,88115.99,9.28,28.61,3.77,13.36,354.17,2.3,130.37,March,3
2026-03-13 08:35:54.670934,Festival Campaign,Google Ads,25-34,Female,Ahmedabad,New,70615,6815,2168,566,13921,1173517.29,9.65,31.81,8.31,2.04,24.6,84.3,8329.83,March,3
2026-03-13 10:20:45.849169,Monsoon Offer,Facebook,35-44,Female,Ahmedabad,New,93126,7080,1599,293,22224,604859.72,7.6,22.58,4.14,3.14,75.85,27.22,2621.65,March,3
2026-03-13 12:05:37.027405,Festival Campaign,Email,18-24,Female,Nagpur,New,84137,7329,1918,448,24730,446482.63,8.71,26.17,6.11,3.37,55.2,18.05,1705.43,March,3
2026-03-13 13:50:28.205641,Product Launch,Instagram,35-44,Female,Pune,Returning,79005,5132,1017,148,21807,443412.17,6.5,19.82,2.88,4.25,147.34,20.33,1933.35,March,3
2026-03-13 15:35:19.383876,Monsoon Offer,Email,45-54,Male,Bangalore,New,47615,2441,405,105,24765,143684.04,5.13,16.59,4.3,10.15,235.86,5.8,480.19,March,3
2026-03-13 17:20:10.562112,Winter Sale,Instagram,35-44,Other,Bangalore,Returning,10348,767,146,20,29989,55254.72,7.41,19.04,2.61,39.1,1499.45,1.84,84.25,March,3
2026-03-13 19:05:01.740348,Festival Campaign,Instagram,55+,Other,Nagpur,Returning,46419,1400,456,73,16054,209561.96,3.02,32.57,5.21,11.47,219.92,13.05,1205.36,March,3
2026-03-13 20:49:52.918583,Festival Campaign,YouTube,25-34,Female,Ahmedabad,New,143950,2861,355,58,5475,166603.38,1.99,12.41,2.03,1.91,94.4,30.43,2942.98,March,3
2026-03-13 22:34:44.096819,Winter Sale,Instagram,25-34,Male,Delhi,New,21857,1717,252,31,41817,73844.91,7.86,14.68,1.81,24.35,1348.94,1.77,76.59,March,3
2026-03-14 00:19:35.275055,Monsoon Offer,Instagram,18-24,Male,Delhi,New,113053,10879,2650,721,45024,817983.52,9.62,24.36,6.63,4.14,62.45,18.17,1716.77,March,3
2026-03-14 02:04:26.453290,Winter Sale,Google Ads,18-24,Other,Pune,New,119608,7412,825,86,8997,68940.9,6.2,11.13,1.16,1.21,104.62,7.66,666.27,March,3
2026-03-14 03:49:17.631526,Festival Campaign,Email,45-54,Female,Mumbai,Returning,35658,1905,611,124,43192,238664.34,5.34,32.07,6.51,22.67,348.32,5.53,452.57,March,3
2026-03-14 05:34:08.809761,Winter Sale,Google Ads,45-54,Other,Ahmedabad,Returning,33267,1932,179,46,9786,64404.5,5.81,9.27,2.38,5.07,212.74,6.58,558.13,March,3
2026-03-14 07:18:59.987997,Festival Campaign,Instagram,55+,Other,Jaipur,New,120998,6420,1822,378,49181,974331.87,5.31,28.38,5.89,7.66,130.11,19.81,1881.11,March,3
2026-03-14 09:03:51.166233,Festival Campaign,YouTube,18-24,Male,Jaipur,Returning,89889,4476,809,122,24722,288221.97,4.98,18.07,2.73,5.52,202.64,11.66,1065.85,March,3
2026-03-14 10:48:42.344468,Product Launch,Google Ads,18-24,Male,Ahmedabad,New,135513,12905,1210,304,14084,362115.91,9.52,9.38,2.36,1.09,46.33,25.71,2471.12,March,3
2026-03-14 12:33:33.522704,Summer Sale,Google Ads,45-54,Other,Hyderabad,Returning,133892,7120,2190,415,24418,225153.3,5.32,30.76,5.83,3.43,58.84,9.22,822.08,March,3
2026-03-14 14:18:24.700940,Festival Campaign,Facebook,45-54,Female,Mumbai,Returning,63416,1097,277,32,7465,34985.26,1.73,25.25,2.92,6.8,233.28,4.69,368.66,March,3
2026-03-14 16:03:15.879175,Monsoon Offer,Instagram,45-54,Female,Jaipur,Returning,69048,5447,448,67,7946,128491.86,7.89,8.22,1.23,1.46,118.6,16.17,1517.06,March,3
2026-03-14 17:48:07.057411,New Year Offer,YouTube,25-34,Other,Chennai,New,59357,2685,408,85,13514,59286.96,4.52,15.2,3.17,5.03,158.99,4.39,338.71,March,3
2026-03-14 19:32:58.235647,Clearance Sale,Google Ads,35-44,Other,Kolkata,New,31497,2329,407,91,33789,195257.02,7.39,17.48,3.91,14.51,371.31,5.78,477.87,March,3
2026-03-14 21:17:49.413882,Diwali Campaign,Google Ads,35-44,Female,Ahmedabad,Returning,124009,7708,1287,258,44006,562244.1,6.22,16.7,3.35,5.71,170.57,12.78,1177.65,March,3
2026-03-14 23:02:40.592118,Summer Sale,YouTube,18-24,Female,Hyderabad,New,16258,1206,258,36,6661,33245.45,7.42,21.39,2.99,5.52,185.03,4.99,399.11,March,3
2026-03-15 00:47:31.770354,Summer Sale,Instagram,25-34,Female,Chennai,New,65959,1027,228,48,5564,95558.19,1.56,22.2,4.67,5.42,115.92,17.17,1617.44,March,3
2026-03-15 02:32:22.948589,Summer Sale,Facebook,45-54,Other,Kolkata,Returning,44902,585,109,16,7927,32278.86,1.3,18.63,2.74,13.55,495.44,4.07,307.2,March,3
2026-03-15 04:17:14.126825,Product Launch,Google Ads,18-24,Male,Kolkata,New,25454,1121,190,24,46626,40678.69,4.4,16.95,2.14,41.59,1942.75,0.87,-12.76,March,3
2026-03-15 06:02:05.305061,Festival Campaign,Facebook,25-34,Female,Pune,New,47606,3445,744,214,20139,616986.51,7.24,21.6,6.21,5.85,94.11,30.64,2963.64,March,3
2026-03-15 07:46:56.483296,Product Launch,Email,55+,Female,Mumbai,Returning,64969,1957,174,25,37220,19260.2,3.01,8.89,1.28,19.02,1488.8,0.52,-48.25,March,3
2026-03-15 09:31:47.661532,Festival Campaign,Instagram,25-34,Female,Ahmedabad,Returning,96465,4727,1201,184,9179,279047.81,4.9,25.41,3.89,1.94,49.89,30.4,2940.07,March,3
2026-03-15 11:16:38.839767,Monsoon Offer,Email,18-24,Other,Hyderabad,Returning,141857,13940,3395,941,20288,2547571.12,9.83,24.35,6.75,1.46,21.56,125.57,12457.03,March,3
2026-03-15 13:01:30.018003,Product Launch,Email,35-44,Male,Nagpur,Returning,83679,2455,381,42,5454,61562.97,2.93,15.52,1.71,2.22,129.86,11.29,1028.77,March,3
2026-03-15 14:46:21.196239,Product Launch,Email,45-54,Male,Pune,New,99628,8599,1104,230,22871,359167.78,8.63,12.84,2.67,2.66,99.44,15.7,1470.41,March,3
2026-03-15 16:31:12.374474,Clearance Sale,Instagram,55+,Female,Delhi,New,128785,10855,1082,273,39828,592596.92,8.43,9.97,2.51,3.67,145.89,14.88,1387.89,March,3
2026-03-15 18:16:03.552710,New Year Offer,Instagram,25-34,Other,Chennai,Returning,23635,2132,508,71,25188,153637.53,9.02,23.83,3.33,11.81,354.76,6.1,509.96,March,3
2026-03-15 20:00:54.730946,Product Launch,YouTube,18-24,Male,Nagpur,Returning,86518,7991,1866,495,47723,275841.17,9.24,23.35,6.19,5.97,96.41,5.78,478.0,March,3
2026-03-15 21:45:45.909181,Clearance Sale,Facebook,18-24,Other,Chennai,New,23409,1302,291,72,44738,118025.54,5.56,22.35,5.53,34.36,621.36,2.64,163.81,March,3
2026-03-15 23:30:37.087417,Winter Sale,Facebook,45-54,Male,Ahmedabad,New,28541,2037,705,131,49994,174725.13,7.14,34.61,6.43,24.54,381.63,3.49,249.49,March,3
2026-03-16 01:15:28.265653,New Year Offer,YouTube,18-24,Female,Hyderabad,New,68022,4469,998,105,16119,217270.0,6.57,22.33,2.35,3.61,153.51,13.48,1247.91,March,3
2026-03-16 03:00:19.443888,Monsoon Offer,YouTube,18-24,Other,Hyderabad,Returning,79064,2989,821,240,26872,453421.39,3.78,27.47,8.03,8.99,111.97,16.87,1587.34,March,3
2026-03-16 04:45:10.622124,Product Launch,Email,45-54,Female,Kolkata,Returning,34946,1229,135,29,49152,61687.47,3.52,10.98,2.36,39.99,1694.9,1.26,25.5,March,3
2026-03-16 06:30:01.800360,Diwali Campaign,YouTube,55+,Male,Nagpur,Returning,107616,4384,704,136,27120,290280.91,4.07,16.06,3.1,6.19,199.41,10.7,970.36,March,3
2026-03-16 08:14:52.978595,Summer Sale,Google Ads,35-44,Male,Hyderabad,Returning,111241,3299,509,139,37369,158067.97,2.97,15.43,4.21,11.33,268.84,4.23,322.99,March,3
2026-03-16 09:59:44.156831,Winter Sale,Facebook,35-44,Female,Jaipur,New,139622,10913,2570,443,32315,494459.73,7.82,23.55,4.06,2.96,72.95,15.3,1430.12,March,3
2026-03-16 11:44:35.335067,Winter Sale,YouTube,25-34,Male,Chennai,Returning,113445,10982,1859,379,32084,540342.57,9.68,16.93,3.45,2.92,84.65,16.84,1584.15,March,3
2026-03-16 13:29:26.513302,Monsoon Offer,Google Ads,55+,Female,Kolkata,Returning,125409,11048,2796,751,6843,829777.01,8.81,25.31,6.8,0.62,9.11,121.26,12025.92,March,3
2026-03-16 15:14:17.691538,Clearance Sale,Google Ads,25-34,Female,Ahmedabad,New,137280,4065,1082,180,6675,397263.64,2.96,26.62,4.43,1.64,37.08,59.52,5851.52,March,3
2026-03-16 16:59:08.869773,Winter Sale,Google Ads,35-44,Female,Hyderabad,Returning,125611,1843,164,40,15049,80286.6,1.47,8.9,2.17,8.17,376.22,5.34,433.5,March,3
2026-03-16 18:44:00.048009,New Year Offer,Google Ads,45-54,Male,Bangalore,New,31775,2482,627,85,36773,88482.24,7.81,25.26,3.42,14.82,432.62,2.41,140.62,March,3
